,model name,query index,base-rules@verification time,with-r-last@verification time,veri time ratio,base-rules@state space size,with-r-last@state space size,state space ratio,net size,with-r-last@reduce time,base-rules@answer
519,Philosophers-PT-000010,5,0.02,0.04,0.5,459271,459271,1.0,100,4.4e-05,FALSE
518,Philosophers-PT-000010,4,0.02,0.35,0.05714285714285715,459271,459271,1.0,100,4.8e-05,TRUE
517,Philosophers-PT-000010,3,0.07,0.45,0.15555555555555556,459271,459271,1.0,100,4.1e-05,FALSE
516,Philosophers-PT-000010,2,0.05,0.25,0.2,459271,459271,1.0,100,4.6e-05,FALSE
515,Philosophers-PT-000010,1,0.1,0.22,0.4545454545454546,459271,459271,1.0,100,5e-05,TRUE
514,Philosophers-PT-000005,16,0.01,0.03,0.33333333333333337,3,3,1.0,50,8e-05,TRUE
527,QuasiCertifProtocol-PT-06,10,0.02,0.01,2.0,3557,3557,1.0,386,0.000528,FALSE
512,Philosophers-PT-000005,14,0.01,0.03,0.33333333333333337,25,25,1.0,50,5.6e-05,TRUE
543,QuasiCertifProtocol-PT-06,5,0.02,0.05,0.39999999999999997,899,899,1.0,386,0.000355,TRUE
545,QuasiCertifProtocol-PT-02,8,0.01,0.04,0.25,1,1,1.0,142,0.000111,NONE
573,Raft-PT-05,12,0.07,0.02,3.5000000000000004,3,3,1.0,371,0.001048,TRUE
572,Raft-PT-05,8,0.09,0.06,1.5,3,3,1.0,371,0.000825,FALSE
571,Raft-PT-05,5,0.03,0.24,0.125,9,9,1.0,371,0.00081,FALSE
570,Raft-PT-05,4,0.02,0.09,0.22222222222222224,8515627,8515627,1.0,371,0.000911,TRUE
569,Raft-PT-04,7,0.01,0.31,0.03225806451612903,108127,108127,1.0,248,0.000564,FALSE
568,Raft-PT-02,16,0.01,0.02,0.5,3,3,1.0,80,0.000154,TRUE
567,Raft-PT-04,4,0.01,0.04,0.25,3,3,1.0,248,0.000506,FALSE
566,Raft-PT-03,13,0.0,0.23,0.0,82,82,1.0,151,0.000299,FALSE
565,Raft-PT-03,7,0.01,0.06,0.16666666666666669,3,3,1.0,151,0.00039,FALSE
564,Raft-PT-03,6,0.01,0.09,0.11111111111111112,25,25,1.0,151,0.000306,TRUE
563,Raft-PT-03,2,0.06,0.04,1.5,10,10,1.0,151,0.000298,TRUE
562,Raft-PT-03,1,0.02,0.08,0.25,3,3,1.0,151,0.000303,FALSE
561,QuasiCertifProtocol-PT-10,12,0.11,0.01,11.0,68612,68612,1.0,726,0.001172,TRUE
544,QuasiCertifProtocol-PT-02,7,0.01,0.06,0.16666666666666669,1,1,1.0,142,0.000104,NONE
560,QuasiCertifProtocol-PT-10,11,0.02,0.05,0.39999999999999997,213509,213509,1.0,726,0.001072,TRUE
558,QuasiCertifProtocol-PT-02,14,0.01,0.42,0.02380952380952381,1,1,1.0,142,0.000104,NONE
557,QuasiCertifProtocol-PT-06,4,0.05,0.11,0.4545454545454546,105850,105850,1.0,386,0.000504,FALSE
556,QuasiCertifProtocol-PT-06,3,0.01,0.13,0.07692307692307693,1348,1348,1.0,386,0.000442,TRUE
555,QuasiCertifProtocol-PT-06,2,0.06,0.09,0.6666666666666666,31527,31527,1.0,386,0.000563,TRUE
554,QuasiCertifProtocol-PT-06,1,0.04,0.06,0.6666666666666667,898032,898032,1.0,386,0.000622,TRUE
553,QuasiCertifProtocol-PT-02,16,0.02,0.12,0.16666666666666669,199,199,1.0,142,0.000182,FALSE
552,QuasiCertifProtocol-PT-02,15,0.01,0.03,0.33333333333333337,83,83,1.0,142,0.000167,FALSE
551,QuasiCertifProtocol-PT-02,13,0.01,0.04,0.25,1,1,1.0,142,0.000117,NONE
550,QuasiCertifProtocol-PT-06,6,0.02,0.02,1.0,976395,976395,1.0,386,0.000611,FALSE
549,QuasiCertifProtocol-PT-02,12,0.01,0.07,0.14285714285714285,1,1,1.0,142,0.000104,NONE
548,QuasiCertifProtocol-PT-02,11,0.01,0.46,0.021739130434782608,1,1,1.0,142,0.000107,NONE
547,QuasiCertifProtocol-PT-02,10,0.01,0.03,0.33333333333333337,1,1,1.0,142,0.000103,NONE
546,QuasiCertifProtocol-PT-02,9,0.01,0.01,1.0,1,1,1.0,142,0.000103,NONE
559,QuasiCertifProtocol-PT-10,10,0.01,0.04,0.25,83459,83459,1.0,726,0.001072,FALSE
385,Philosophers-PT-000500,13,0.02,0.07,0.2857142857142857,157,157,1.0,5000,0.003462,FALSE
384,Philosophers-PT-000500,12,0.02,0.02,1.0,19457,19457,1.0,5000,0.004513,FALSE
383,Philosophers-PT-000500,11,0.02,0.02,1.0,19,19,1.0,5000,0.00437,TRUE
222,Referendum-PT-0010,13,0.03,0.06,0.5,2,2,1.0,52,4.2e-05,TRUE
221,Referendum-PT-0020,16,0.07,0.07,1.0,7938,7938,1.0,102,0.000114,TRUE
220,Referendum-PT-0010,11,0.04,0.03,1.3333333333333335,758,758,1.0,52,6.9e-05,FALSE
219,Railroad-PT-010,8,0.01,0.04,0.25,1525150,1525150,1.0,274,0.00061,TRUE
218,Raft-PT-10,5,0.07,0.03,2.3333333333333335,3,3,1.0,1376,0.003773,FALSE
217,Raft-PT-10,6,0.01,0.06,0.16666666666666669,4002,4002,1.0,1376,0.00432,TRUE
216,Raft-PT-10,9,0.01,0.04,0.25,875002,875002,1.0,1376,0.004378,FALSE
215,Raft-PT-10,10,0.02,0.03,0.6666666666666667,602,602,1.0,1376,0.004259,TRUE
214,Raft-PT-10,11,0.01,0.08,0.125,25,25,1.0,1376,0.003743,FALSE
213,Raft-PT-10,12,0.01,0.02,0.5,602,602,1.0,1376,0.004291,TRUE
212,Raft-PT-10,16,0.07,0.1,0.7000000000000001,150002,150002,1.0,1376,0.004285,TRUE
211,Railroad-PT-005,1,0.05,0.11,0.4545454545454546,1,1,1.0,124,0.000137,NONE
210,Railroad-PT-005,2,0.06,0.04,1.5,1800,1800,1.0,124,0.000261,TRUE
209,Railroad-PT-005,3,0.02,0.01,2.0,5774,5774,1.0,124,0.000248,TRUE
208,Railroad-PT-005,4,0.01,0.03,0.33333333333333337,1800,1800,1.0,124,0.000246,TRUE
207,Railroad-PT-005,5,0.06,0.04,1.5,1800,1800,1.0,124,0.000248,FALSE
206,Railroad-PT-005,6,0.02,0.06,0.33333333333333337,3229,3229,1.0,124,0.000244,FALSE
205,Railroad-PT-005,7,0.06,0.09,0.6666666666666666,4321,4321,1.0,124,0.000243,FALSE
204,Railroad-PT-005,8,0.04,0.02,2.0,1,1,1.0,124,0.000135,NONE
203,Referendum-PT-0010,10,0.04,0.04,1.0,54,54,1.0,52,6.3e-05,TRUE
202,Railroad-PT-005,10,0.01,0.03,0.33333333333333337,1,1,1.0,124,0.000131,NONE
201,Railroad-PT-005,11,0.01,0.07,0.14285714285714285,1,1,1.0,124,0.00013,NONE
200,Railroad-PT-005,12,0.07,0.02,3.5000000000000004,2411,2411,1.0,124,0.000235,FALSE
199,Railroad-PT-005,13,0.02,0.02,1.0,1,1,1.0,124,0.000132,NONE
198,Railroad-PT-005,14,0.06,0.07,0.857142857142857,1800,1800,1.0,124,0.000234,FALSE
197,Railroad-PT-005,15,0.01,0.02,0.5,1,1,1.0,124,0.000121,NONE
196,Railroad-PT-005,16,0.01,0.03,0.33333333333333337,1800,1800,1.0,124,0.000228,FALSE
223,RefineWMG-PT-002003,10,0.02,0.01,2.0,39681,39681,1.0,25,2.8e-05,TRUE
224,RefineWMG-PT-002003,11,0.01,0.01,1.0,48321,48321,1.0,25,3.2e-05,TRUE
225,RefineWMG-PT-002003,12,0.02,0.07,0.2857142857142857,221793,221793,1.0,25,3.2e-05,FALSE
226,RefineWMG-PT-002003,13,0.01,0.03,0.33333333333333337,10425,10425,1.0,25,3.1e-05,FALSE
254,RefineWMG-PT-002003,2,0.01,0.06,0.16666666666666669,1139457,1139457,1.0,25,2.6e-05,TRUE
253,RefineWMG-PT-002003,1,0.03,0.06,0.5,10425,10425,1.0,25,4.2e-05,FALSE
252,RefineWMG-PT-002002,16,0.01,0.16,0.0625,321733,321733,1.0,25,2.7e-05,FALSE
251,RefineWMG-PT-002002,15,0.01,0.02,0.5,321733,321733,1.0,25,2.5e-05,FALSE
250,RefineWMG-PT-002002,13,0.05,0.04,1.25,29125,29125,1.0,25,3.2e-05,FALSE
249,RefineWMG-PT-005005,9,0.01,0.01,1.0,96625,96625,1.0,52,5.9e-05,FALSE
248,RefineWMG-PT-002002,12,0.01,0.01,1.0,1453,1453,1.0,25,4.3e-05,TRUE
247,RefineWMG-PT-002002,11,0.01,0.02,0.5,1453,1453,1.0,25,4.2e-05,FALSE
246,RefineWMG-PT-002002,10,0.03,0.03,1.0,1885,1885,1.0,25,3.9e-05,FALSE
245,RefineWMG-PT-002002,9,0.01,0.01,1.0,5893,5893,1.0,25,3e-05,TRUE
244,RefineWMG-PT-002002,8,0.02,0.01,2.0,7333,7333,1.0,25,3.2e-05,TRUE
243,RefineWMG-PT-002002,7,0.01,0.01,1.0,6613,6613,1.0,25,4.9e-05,FALSE
242,RefineWMG-PT-002002,6,0.02,0.06,0.33333333333333337,5893,5893,1.0,25,2.9e-05,FALSE
195,Railroad-PT-010,1,0.09,0.14,0.6428571428571428,840319,840319,1.0,274,0.000622,TRUE
241,RefineWMG-PT-002003,6,0.01,0.01,1.0,397,397,1.0,25,3.3e-05,TRUE
239,RefineWMG-PT-002003,8,0.01,0.02,0.5,2713,2713,1.0,25,4.6e-05,TRUE
238,RefineWMG-PT-002003,9,0.02,0.09,0.22222222222222224,12937,12937,1.0,25,4.6e-05,FALSE
237,RefineWMG-PT-005005,8,0.05,0.01,5.0,2424817,2424817,1.0,52,5.9e-05,TRUE
236,RefineWMG-PT-005005,7,0.05,0.01,5.0,118225,118225,1.0,52,6.4e-05,FALSE
235,RefineWMG-PT-005005,6,0.01,0.01,1.0,67,67,1.0,52,5.6e-05,FALSE
234,RefineWMG-PT-005005,5,0.01,0.01,1.0,3289,3289,1.0,52,6.5e-05,FALSE
233,RefineWMG-PT-005005,4,0.01,0.01,1.0,6275233,6275233,1.0,52,6.6e-05,FALSE
232,RefineWMG-PT-005005,3,0.01,0.01,1.0,96217633,96217633,1.0,52,5.2e-05,TRUE
231,RefineWMG-PT-005005,2,0.01,0.01,1.0,14349313,14349313,1.0,52,5.8e-05,TRUE
230,RefineWMG-PT-005005,1,0.02,0.04,0.5,2448145,2448145,1.0,52,7.6e-05,TRUE
229,RefineWMG-PT-002003,16,0.05,0.01,5.0,221793,221793,1.0,25,3.9e-05,TRUE
228,RefineWMG-PT-002003,15,0.07,0.02,3.5000000000000004,48321,48321,1.0,25,3.1e-05,TRUE
227,RefineWMG-PT-002003,14,0.01,0.01,1.0,10425,10425,1.0,25,3.1e-05,FALSE
240,RefineWMG-PT-002003,7,0.01,0.05,0.19999999999999998,1139457,1139457,1.0,25,2.2e-05,TRUE
194,Railroad-PT-010,2,0.07,0.05,1.4000000000000001,1132236,1132236,1.0,274,0.000584,TRUE
193,Railroad-PT-010,3,0.04,0.08,0.5,1525150,1525150,1.0,274,0.000613,FALSE
192,Railroad-PT-010,4,0.07,0.05,1.4000000000000001,1525150,1525150,1.0,274,0.000617,TRUE
159,Raft-PT-09,10,0.01,0.04,0.25,602,602,1.0,1123,0.003253,TRUE
158,Raft-PT-09,14,0.03,0.07,0.4285714285714285,10,10,1.0,1123,0.003207,FALSE
157,Railroad-PT-010,7,0.01,0.07,0.14285714285714285,2053822,2053822,1.0,274,0.000559,FALSE
156,Railroad-PT-005,9,0.01,0.08,0.125,2411,2411,1.0,124,0.000246,TRUE
155,Railroad-PT-010,15,0.01,0.04,0.25,1132236,1132236,1.0,274,0.000583,TRUE
154,Railroad-PT-100,5,0.04,0.02,2.0,1,1,1.0,11524,0.052179,FALSE
153,Railroad-PT-010,11,0.03,0.09,0.3333333333333333,840319,840319,1.0,274,0.000613,FALSE
152,Railroad-PT-010,12,0.09,0.05,1.7999999999999998,1132236,1132236,1.0,274,0.000623,FALSE
151,Railroad-PT-010,13,0.03,0.1,0.3,1,1,1.0,274,0.000235,FALSE
150,Railroad-PT-010,14,0.01,0.08,0.125,840319,840319,1.0,274,0.000617,TRUE
149,Railroad-PT-010,9,0.03,0.02,1.5,1525150,1525150,1.0,274,0.000629,TRUE
148,Railroad-PT-010,16,0.07,0.18,0.38888888888888895,2764894,2764894,1.0,274,0.000623,FALSE
147,Railroad-PT-020,3,0.02,0.04,0.5,1,1,1.0,724,0.000785,TRUE
160,Raft-PT-09,9,0.01,0.02,0.5,602,602,1.0,1123,0.003249,TRUE
146,Railroad-PT-020,4,0.01,0.04,0.25,1,1,1.0,724,0.000783,FALSE
144,Railroad-PT-050,1,0.06,0.1,0.6,1,1,1.0,3274,0.006493,FALSE
143,Railroad-PT-050,13,0.01,0.1,0.09999999999999999,1,1,1.0,3274,0.006533,TRUE
142,Railroad-PT-010,10,0.03,0.02,1.5,1132236,1132236,1.0,274,0.000616,FALSE
141,Referendum-PT-0010,8,0.01,0.03,0.33333333333333337,5121,5121,1.0,52,4.5e-05,TRUE
140,Referendum-PT-0010,1,0.06,0.07,0.857142857142857,393662,393662,1.0,52,4.1e-05,TRUE
139,Referendum-PT-0010,2,0.03,0.02,1.5,393662,393662,1.0,52,6e-05,FALSE
138,Referendum-PT-0010,9,0.01,0.02,0.5,2,2,1.0,52,4.2e-05,TRUE
137,Referendum-PT-0010,3,0.02,0.03,0.6666666666666667,5122,5122,1.0,52,5.3e-05,FALSE
136,Referendum-PT-0010,4,0.02,0.04,0.5,5122,5122,1.0,52,5.5e-05,FALSE
135,Referendum-PT-0010,5,0.02,0.01,2.0,393662,393662,1.0,52,5e-05,TRUE
134,Referendum-PT-0010,6,0.03,0.06,0.5,393662,393662,1.0,52,5.2e-05,FALSE
133,Railroad-PT-100,12,0.0,0.03,0.0,1,1,1.0,11524,0.051655,TRUE
132,Referendum-PT-0010,7,0.01,0.02,0.5,393662,393662,1.0,52,6.1e-05,TRUE
145,Railroad-PT-020,9,0.01,0.02,0.5,1,1,1.0,724,0.000802,TRUE
255,RefineWMG-PT-002003,3,0.01,0.02,0.5,2713,2713,1.0,25,4e-05,TRUE
161,Raft-PT-09,8,0.01,0.03,0.33333333333333337,161,161,1.0,1123,0.002928,FALSE
163,Raft-PT-09,6,0.01,0.06,0.16666666666666669,602,602,1.0,1123,0.003273,FALSE
191,Railroad-PT-010,5,0.01,0.05,0.19999999999999998,1,1,1.0,274,0.000237,FALSE
190,Railroad-PT-010,6,0.05,0.08,0.625,1132236,1132236,1.0,274,0.000638,TRUE
189,Raft-PT-10,4,0.04,0.09,0.4444444444444445,3,3,1.0,1376,0.003814,FALSE
188,Raft-PT-10,3,0.01,0.01,1.0,3,3,1.0,1376,0.003821,FALSE
187,Raft-PT-10,1,0.01,0.09,0.11111111111111112,602,602,1.0,1376,0.004241,TRUE
186,Raft-PT-08,8,0.02,0.03,0.6666666666666667,25002,25002,1.0,896,0.002482,FALSE
185,Raft-PT-06,12,0.02,0.0,inf,9,9,1.0,520,0.001188,FALSE
184,Raft-PT-06,13,0.03,0.01,3.0,145,145,1.0,520,0.001556,TRUE
183,Raft-PT-06,14,0.02,0.08,0.25,82,82,1.0,520,0.001251,FALSE
182,Raft-PT-07,2,0.06,0.06,1.0,25,25,1.0,695,0.002166,FALSE
181,Raft-PT-07,3,0.04,0.01,4.0,9,9,1.0,695,0.001689,FALSE
180,Raft-PT-07,4,0.01,0.01,1.0,25,25,1.0,695,0.001669,TRUE
179,Raft-PT-07,7,0.09,0.01,9.0,106497,106497,1.0,695,0.001724,FALSE
162,Raft-PT-09,7,0.03,0.25,0.12,3,3,1.0,1123,0.002927,FALSE
178,Raft-PT-07,12,0.01,0.1,0.09999999999999999,3,3,1.0,695,0.001684,FALSE
176,Raft-PT-07,15,0.03,0.02,1.5,3,3,1.0,695,0.001679,FALSE
175,Raft-PT-08,3,0.05,0.1,0.5,9,9,1.0,896,0.00222,TRUE
174,Raft-PT-08,5,0.01,0.03,0.33333333333333337,25002,25002,1.0,896,0.002464,FALSE
173,Raft-PT-08,6,0.03,0.02,1.5,3,3,1.0,896,0.00276,FALSE
172,Raft-PT-08,9,0.07,0.1,0.7000000000000001,25002,25002,1.0,896,0.002444,TRUE
171,Raft-PT-09,16,0.06,0.04,1.5,3,3,1.0,1123,0.002901,FALSE
170,Raft-PT-08,10,0.03,0.19,0.15789473684210525,875002,875002,1.0,896,0.002481,FALSE
169,Raft-PT-08,11,0.02,0.01,2.0,3,3,1.0,896,0.00221,FALSE
168,Raft-PT-08,12,0.03,0.04,0.75,3,3,1.0,896,0.002196,TRUE
167,Raft-PT-08,13,0.02,0.32,0.0625,3,3,1.0,896,0.002216,FALSE
166,Raft-PT-08,15,0.01,0.08,0.125,875002,875002,1.0,896,0.002502,FALSE
165,Raft-PT-09,3,0.03,0.09,0.3333333333333333,25002,25002,1.0,1123,0.003326,FALSE
164,Raft-PT-09,5,0.01,0.03,0.33333333333333337,602,602,1.0,1123,0.003253,FALSE
177,Raft-PT-07,14,0.05,0.02,2.5,3,3,1.0,695,0.001679,FALSE
256,RefineWMG-PT-002003,4,0.01,0.01,1.0,39681,39681,1.0,25,3.4e-05,TRUE
257,RefineWMG-PT-002003,5,0.1,0.05,2.0,12937,12937,1.0,25,5e-05,TRUE
258,RefineWMG-PT-002002,14,0.01,0.05,0.19999999999999998,24805,24805,1.0,25,3.8e-05,TRUE
350,Referendum-PT-1000,12,0.06,0.02,3.0,6,6,1.0,5002,0.025104,FALSE
349,Referendum-PT-1000,11,0.01,0.03,0.33333333333333337,13,13,1.0,5002,0.002416,FALSE
348,Referendum-PT-1000,9,0.01,0.03,0.33333333333333337,2,2,1.0,5002,0.002643,FALSE
347,Referendum-PT-0500,11,0.06,0.09,0.6666666666666666,193,193,1.0,2502,0.001161,FALSE
346,Referendum-PT-1000,8,0.01,0.02,0.5,2,2,1.0,5002,0.024279,FALSE
345,Referendum-PT-1000,6,0.01,0.02,0.5,2,2,1.0,5002,0.023923,FALSE
344,Referendum-PT-0500,16,0.17,0.02,8.5,82,82,1.0,2502,0.006978,TRUE
343,Referendum-PT-0500,15,0.03,0.04,0.75,1026,1026,1.0,2502,0.007028,FALSE
342,Referendum-PT-0500,14,0.04,0.05,0.7999999999999999,82,82,1.0,2502,0.006971,FALSE
341,Referendum-PT-0500,13,0.08,0.02,4.0,130,130,1.0,2502,0.007053,FALSE
340,Referendum-PT-0500,12,0.03,0.01,3.0,193,193,1.0,2502,0.001173,TRUE
339,Referendum-PT-0100,8,0.02,0.01,2.0,2,2,1.0,502,0.000452,FALSE
338,Referendum-PT-0100,1,0.04,0.03,1.3333333333333335,2,2,1.0,502,0.000449,FALSE
351,Referendum-PT-1000,13,0.02,0.02,1.0,82,82,1.0,5002,0.024792,TRUE
337,Referendum-PT-0050,16,0.05,0.03,1.6666666666666667,2306,2306,1.0,252,0.000247,FALSE
335,Referendum-PT-0015,13,0.02,0.03,0.6666666666666667,2,2,1.0,77,5.3e-05,FALSE
334,Referendum-PT-0015,12,0.01,0.02,0.5,5,5,1.0,77,5.3e-05,FALSE
333,Referendum-PT-0015,11,0.05,0.02,2.5,2,2,1.0,77,5.2e-05,FALSE
332,Referendum-PT-0015,10,0.03,0.01,3.0,2,2,1.0,77,5.3e-05,FALSE
331,Referendum-PT-0015,9,0.01,0.03,0.33333333333333337,82,82,1.0,77,8.4e-05,TRUE
330,Referendum-PT-0015,8,0.02,0.08,0.25,143489072,143489072,1.0,77,5.5e-05,FALSE
329,Referendum-PT-0015,7,0.01,0.01,1.0,143489072,143489072,1.0,77,5.6e-05,FALSE
328,Referendum-PT-0015,5,0.02,0.03,0.6666666666666667,245761,245761,1.0,77,5.1e-05,TRUE
327,Referendum-PT-0050,15,0.04,0.05,0.7999999999999999,450,450,1.0,252,0.000238,FALSE
326,Referendum-PT-0015,4,0.02,0.02,1.0,143489072,143489072,1.0,77,7.5e-05,FALSE
325,Referendum-PT-0015,3,0.01,0.03,0.33333333333333337,2,2,1.0,77,5.1e-05,TRUE
324,Referendum-PT-0015,2,0.03,0.08,0.375,143489072,143489072,1.0,77,5.5e-05,FALSE
323,Referendum-PT-0015,1,0.09,0.03,3.0,143489072,143489072,1.0,77,6.2e-05,TRUE
336,Referendum-PT-0015,6,0.03,0.03,1.0,143489072,143489072,1.0,77,5.4e-05,TRUE
322,Referendum-PT-0010,16,0.06,0.02,3.0,306,306,1.0,52,5.1e-05,FALSE
352,Referendum-PT-1000,14,0.02,0.02,1.0,450,450,1.0,5002,0.024789,FALSE
354,Referendum-PT-1000,16,0.02,0.06,0.33333333333333337,6,6,1.0,5002,0.024796,FALSE
382,Philosophers-PT-000500,10,0.02,0.03,0.6666666666666667,157,157,1.0,5000,0.003481,FALSE
381,Philosophers-PT-000500,9,0.02,0.04,0.5,1622017,1622017,1.0,5000,0.004413,TRUE
380,Philosophers-PT-000200,16,0.01,0.23,0.043478260869565216,6,6,1.0,2000,0.001338,FALSE
379,Raft-PT-06,3,0.02,0.24,0.08333333333333334,275390627,275390627,1.0,520,0.00135,TRUE
378,QuasiCertifProtocol-PT-10,5,0.02,0.01,2.0,2485906,2485906,1.0,726,0.00098,TRUE
377,Raft-PT-06,10,0.02,0.02,1.0,3,3,1.0,520,0.001192,FALSE
376,Referendum-PT-0200,9,0.13,0.01,13.0,6,6,1.0,1002,0.00148,FALSE
375,Referendum-PT-0200,16,0.01,0.03,0.33333333333333337,6,6,1.0,1002,0.001478,FALSE
374,Referendum-PT-0200,15,0.07,0.08,0.8750000000000001,34,34,1.0,1002,0.001472,TRUE
373,Referendum-PT-0200,14,0.08,0.03,2.666666666666667,2,2,1.0,1002,0.000459,FALSE
372,Referendum-PT-0200,13,0.01,0.03,0.33333333333333337,450,450,1.0,1002,0.001491,FALSE
371,Referendum-PT-0200,12,0.14,0.03,4.666666666666667,13,13,1.0,1002,0.000451,FALSE
370,Referendum-PT-0200,11,0.04,0.02,2.0,450,450,1.0,1002,0.001481,FALSE
353,Referendum-PT-1000,15,0.02,0.07,0.2857142857142857,34,34,1.0,5002,0.024836,FALSE
369,Referendum-PT-0200,10,0.03,0.03,1.0,130,130,1.0,1002,0.001481,FALSE
367,Referendum-PT-0500,9,0.06,0.01,6.0,2,2,1.0,2502,0.001158,TRUE
366,Referendum-PT-0100,15,0.03,0.03,1.0,24578,24578,1.0,502,0.000564,FALSE
365,Referendum-PT-0100,14,0.02,0.04,0.5,1602,1602,1.0,502,0.000552,FALSE
364,Referendum-PT-0100,13,0.02,0.06,0.33333333333333337,6,6,1.0,502,0.000539,FALSE
363,Referendum-PT-0100,12,0.01,0.01,1.0,194,194,1.0,502,0.000544,TRUE
362,Referendum-PT-0100,11,0.01,0.03,0.33333333333333337,14,14,1.0,502,0.000542,TRUE
361,Referendum-PT-0100,10,0.04,0.07,0.5714285714285714,3,3,1.0,502,0.000533,FALSE
360,Referendum-PT-0100,9,0.02,0.07,0.2857142857142857,2,2,1.0,502,0.000227,FALSE
359,Referendum-PT-0500,3,0.08,0.01,8.0,2,2,1.0,2502,0.006616,TRUE
358,Referendum-PT-0500,10,0.02,0.03,0.6666666666666667,2,2,1.0,2502,0.001156,FALSE
357,Referendum-PT-0010,12,0.01,0.09,0.11111111111111112,14,14,1.0,52,6.2e-05,FALSE
356,Referendum-PT-1000,10,0.01,0.07,0.14285714285714285,194,194,1.0,5002,0.025119,TRUE
355,RefineWMG-PT-002002,1,0.04,0.12,0.33333333333333337,97309,97309,1.0,25,4.5e-05,TRUE
368,Referendum-PT-0100,16,0.01,0.02,0.5,82,82,1.0,502,0.000551,TRUE
637,PolyORBLF-PT-S02J06T06,7,0.9,0.81,1.1111111111111112,67852165,67852165,1.0,1600,0.003268,TRUE
321,Referendum-PT-0010,15,0.01,0.08,0.125,306,306,1.0,52,6.8e-05,TRUE
319,Referendum-PT-0015,14,0.01,0.02,0.5,3586,3586,1.0,77,9.3e-05,FALSE
286,RefineWMG-PT-005006,3,0.06,0.06,1.0,1342797,1342797,1.0,52,7.3e-05,TRUE
285,RefineWMG-PT-005006,2,0.01,0.01,1.0,3901,3901,1.0,52,6.8e-05,TRUE
284,RefineWMG-PT-005005,16,0.05,0.04,1.25,123902785,123902785,1.0,52,6.8e-05,TRUE
283,RefineWMG-PT-005005,15,0.05,0.01,5.0,40825,40825,1.0,52,5.8e-05,TRUE
282,RefineWMG-PT-005005,14,0.01,0.01,1.0,6291865,6291865,1.0,52,7.4e-05,TRUE
281,RefineWMG-PT-005005,13,0.01,0.01,1.0,40825,40825,1.0,52,5.7e-05,FALSE
280,RefineWMG-PT-005006,14,0.01,0.06,0.16666666666666669,99703927,99703927,1.0,52,7e-05,FALSE
279,RefineWMG-PT-005006,15,0.01,0.01,1.0,3901,3901,1.0,52,6.1e-05,TRUE
278,RefineWMG-PT-005006,16,0.01,0.02,0.5,760680019,760680019,1.0,52,7.3e-05,FALSE
277,RefineWMG-PT-007007,1,0.01,0.16,0.0625,17586433,17586433,1.0,70,8.7e-05,FALSE
276,RefineWMG-PT-007008,4,0.05,0.01,5.0,22285531,22285531,1.0,70,8.8e-05,TRUE
275,RefineWMG-PT-007008,3,0.07,0.01,7.000000000000001,62857,62857,1.0,70,7.7e-05,TRUE
274,RefineWMG-PT-007008,2,0.02,0.01,2.0,1653,1653,1.0,70,7.3e-05,TRUE
287,RefineWMG-PT-005006,4,0.01,0.01,1.0,8790895,8790895,1.0,52,7e-05,TRUE
273,RefineWMG-PT-007007,16,0.01,0.02,0.5,55513,55513,1.0,70,8.1e-05,FALSE
271,RefineWMG-PT-007007,13,0.01,0.02,0.5,69373,69373,1.0,70,8e-05,TRUE
270,RefineWMG-PT-007007,12,0.01,0.02,0.5,147277,147277,1.0,70,8.2e-05,TRUE
269,RefineWMG-PT-007007,11,0.01,0.02,0.5,17753,17753,1.0,70,8e-05,TRUE
268,RefineWMG-PT-007007,10,0.02,0.14,0.14285714285714285,7826689,7826689,1.0,70,8.9e-05,FALSE
267,RefineWMG-PT-007007,9,0.01,0.02,0.5,4513,4513,1.0,70,7.7e-05,TRUE
266,RefineWMG-PT-007007,8,0.01,0.01,1.0,6052609,6052609,1.0,70,8.5e-05,FALSE
265,RefineWMG-PT-007007,6,0.07,0.01,7.000000000000001,4513,4513,1.0,70,7.8e-05,FALSE
264,RefineWMG-PT-007007,5,0.02,0.01,2.0,22793,22793,1.0,70,8.1e-05,FALSE
263,RefineWMG-PT-007007,4,0.02,0.09,0.22222222222222224,218625,218625,1.0,70,7.3e-05,TRUE
262,RefineWMG-PT-007007,3,0.01,0.01,1.0,30633985,30633985,1.0,70,8.8e-05,TRUE
261,RefineWMG-PT-005005,12,0.01,0.02,0.5,6275233,6275233,1.0,52,6.6e-05,FALSE
260,RefineWMG-PT-005005,10,0.01,0.01,1.0,13009,13009,1.0,52,6.5e-05,FALSE
259,RefineWMG-PT-002002,5,0.05,0.01,5.0,24805,24805,1.0,25,3.4e-05,FALSE
272,RefineWMG-PT-007007,14,0.01,0.11,0.09090909090909091,92007937,92007937,1.0,70,8.9e-05,FALSE
320,Referendum-PT-0010,14,0.01,0.04,0.25,6,6,1.0,52,5.4e-05,TRUE
288,RefineWMG-PT-005005,11,0.01,0.01,1.0,2812105,2812105,1.0,52,6.8e-05,TRUE
290,RefineWMG-PT-005006,7,0.05,0.01,5.0,3901,3901,1.0,52,6.1e-05,TRUE
318,Referendum-PT-0015,15,0.05,0.02,2.5,14,14,1.0,77,7.9e-05,FALSE
317,Referendum-PT-0015,16,0.07,0.04,1.7500000000000002,82,82,1.0,77,8.2e-05,FALSE
316,Referendum-PT-0020,6,0.02,0.08,0.25,10485762,10485762,1.0,102,9.2e-05,TRUE
